Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
23595503,7/11/12 6:31,7/11/12 9:38,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11358,29-12 166 STREET,166 STREET,29 AVENUE,32 AVENUE,,,ADDRESS,FLUSHING,,N/A,Closed,8/10/12 6:31,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,7/11/12 9:38,07 QUEENS,4049100011,QUEENS,1039969,220064,PHONE,Unspecified,QUEENS,,,,,,,,40.77052561,-73.79883912,"(40.77052560520628, -73.7988391212054)"
23596563,7/11/12 21:05,7/12/12 9:58,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10032,665 WEST 160 STREET,WEST 160 STREET,FT WASHINGTON AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,8/10/12 21:05,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,7/12/12 9:58,12 MANHATTAN,1021360102,MANHATTAN,999252,244182,PHONE,Unspecified,MANHATTAN,,,,,,,,40.83688574,-73.94578468,"(40.836885744983604, -73.94578468458597)"
23597224,7/11/12 17:45,8/7/12 14:43,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,11365,185-06 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,185 STREET,186 STREET,,,ADDRESS,FRESH MEADOWS,,N/A,Closed,8/10/12 17:45,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,8/7/12 14:43,08 QUEENS,,QUEENS,1042700,208918,PHONE,Unspecified,QUEENS,,,,,,,,40.73991512,-73.78907639,"(40.739915124052914, -73.78907639226418)"
23601185,7/12/12 12:53,7/13/12 9:25,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11217,44 FOURTH AVENUE,FOURTH AVENUE,PACIFIC STREET,DEAN STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,8/11/12 12:53,The Department of Health and Mental Hygiene has determined that this issue is not within its jurisdiction; it cannot be determined if another agency would regulate the issue reported. This Service Request has been closed.,7/13/12 9:25,02 BROOKLYN,3001920039,BROOKLYN,990069,188256,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68339409,-73.97901928,"(40.68339408749845, -73.97901928151643)"
23602733,7/12/12 8:32,8/1/12 16:37,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10470,4385 VIREO AVENUE,VIREO AVENUE,EAST 239 STREET,EAST 240 STREET,,,ADDRESS,BRONX,,N/A,Closed,8/11/12 8:32,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,8/1/12 16:37,12 BRONX,2033930044,BRONX,1022197,267682,PHONE,Unspecified,BRONX,,,,,,,,40.90131721,-73.86273139,"(40.901317206845796, -73.86273139185647)"
23606523,7/12/12 18:28,9/4/12 11:54,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10310,608 CARY AVENUE,CARY AVENUE,ROE STREET,TAYLOR STREET,,,ADDRESS,STATEN ISLAND,,N/A,Closed,8/12/12 10:12,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,9/4/12 11:54,01 STATEN ISLAND,5002220053,STATEN ISLAND,950379,169571,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.63204502,-74.12202979,"(40.63204502265725, -74.12202979009135)"
23611345,7/13/12 13:54,7/16/12 9:55,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,11204,,,,,69 STREET,18 AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,8/12/12 13:54,The Department of Health and Mental Hygiene cannot send official written documentation because the mailing information provided was incorrect or incomplete.  Please verify the mailing information provided and submit a new Service Request.,7/16/12 9:55,11 BROOKLYN,,BROOKLYN,986330,164003,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61682654,-73.99250793,"(40.616826541139986, -73.99250792673767)"
23611719,7/13/12 20:40,8/8/12 17:00,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11413,136-39 222 STREET,222 STREET,136 AVENUE,137 AVENUE,,,ADDRESS,SPRINGFIELD GARDENS,,N/A,Closed,8/12/12 20:40,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,8/8/12 17:00,13 QUEENS,4131170007,QUEENS,1053897,185326,ONLINE,Unspecified,QUEENS,,,,,,,,40.67507984,-73.74891495,"(40.67507983977777, -73.7489149473789)"
23613024,7/13/12 13:41,8/7/12 14:52,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,11435,146-01 JAMAICA AVENUE,JAMAICA AVENUE,146 STREET,SUTPHIN BOULEVARD,,,ADDRESS,JAMAICA,,N/A,Closed,8/12/12 13:41,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,8/7/12 14:52,12 QUEENS,4096760045,QUEENS,1037284,195024,PHONE,Unspecified,QUEENS,,,,,,,,40.70181367,-73.80873007,"(40.701813673164075, -73.80873006860591)"
23620834,7/15/12 8:20,8/6/12 12:48,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11374,64-06 FITCHETT STREET,FITCHETT STREET,64 ROAD,65 AVENUE,,,ADDRESS,REGO PARK,,N/A,Closed,8/14/12 8:20,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,8/6/12 12:48,06 QUEENS,4031360032,QUEENS,1021590,202196,PHONE,Unspecified,QUEENS,,,,,,,,40.72157922,-73.86529143,"(40.721579224767254, -73.8652914258424)"
23651550,7/20/12 18:41,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11419,95-67 112 STREET,112 STREET,95 AVENUE,101 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,N/A,Assigned,8/19/12 18:41,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/24/12 16:15,09 QUEENS,4094140061,QUEENS,1030591,190862,PHONE,Unspecified,QUEENS,,,,,,,,40.69042755,-73.8328973,"(40.69042755245501, -73.8328972993086)"
23652005,7/20/12 13:58,8/7/12 12:44,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Snake,Residence,11229,38 EATON COURT,EATON COURT,LOIS AVENUE,SEBA AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,8/19/12 13:58,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,8/7/12 12:44,15 BROOKLYN,3089000094,BROOKLYN,1005897,153364,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58759846,-73.92206252,"(40.58759846043556, -73.92206252445493)"
23653645,7/20/12 12:48,9/5/12 16:12,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,10456,364 EAST 170 STREET,EAST 170 STREET,TELLER AVENUE,CLAY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,8/19/12 12:48,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,9/5/12 16:12,04 BRONX,2027820104,BRONX,1009448,244231,PHONE,Unspecified,BRONX,,,,,,,,40.83699703,-73.90893748,"(40.83699702947689, -73.908937477552)"
23666789,7/23/12 10:12,9/5/12 12:48,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11208,295 RIDGEWOOD AVENUE,RIDGEWOOD AVENUE,LOGAN STREET,RICHMOND STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,8/22/12 10:12,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,9/5/12 12:48,05 BROOKLYN,3041140054,BROOKLYN,1018139,188556,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68415456,-73.87780995,"(40.68415455633571, -73.87780994999498)"
23671363,7/23/12 12:18,9/14/12 14:02,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11377,65-10 48 AVENUE,48 AVENUE,65 STREET,65 PLACE,,,ADDRESS,WOODSIDE,,N/A,Closed,8/22/12 12:18,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,9/14/12 14:02,02 QUEENS,4023880023,QUEENS,1011842,208328,PHONE,Unspecified,QUEENS,,,,,,,,40.73844583,-73.90043334,"(40.738445828757484, -73.90043333659001)"
23672126,7/24/12 6:39,9/28/12 16:09,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10456,1338 FULTON AVENUE,FULTON AVENUE,EAST 169 STREET,EAST 170 STREET,,,ADDRESS,BRONX,,N/A,Closed,8/23/12 6:39,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,9/28/12 16:09,03 BRONX,2029310017,BRONX,1011161,242862,PHONE,Unspecified,BRONX,,,,,,,,40.83323447,-73.9027524,"(40.83323446842557, -73.90275240023112)"
23673049,7/24/12 17:53,9/14/12 10:47,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11354,35-14 146 STREET,146 STREET,35 AVENUE,NORTHERN BOULEVARD,,,ADDRESS,FLUSHING,,N/A,Closed,8/23/12 17:53,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,9/14/12 10:47,07 QUEENS,4050030038,QUEENS,1033875,218353,PHONE,Unspecified,QUEENS,,,,,,,,40.76586567,-73.8208527,"(40.76586567481933, -73.82085270131401)"
23683254,7/25/12 20:16,9/28/12 9:49,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Street Vendor,10460,2300 SOUTH BOULEVARD,SOUTH BOULEVARD,GROTE STREET,EAST 183 STREET,,,ADDRESS,BRONX,,N/A,Closed,8/24/12 20:16,The Office of Veterinary Public Health Services has contacted the customer and provided status of the Service Request.  No further investigation is needed.,9/28/12 9:49,06 BRONX,2031200020,BRONX,1016779,249221,ONLINE,Unspecified,BRONX,,,,,,,,40.85066915,-73.88241995,"(40.850669145055214, -73.88241995333449)"
23688490,7/26/12 15:12,7/26/12 16:22,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,11203,168 EAST 43 STREET,EAST 43 STREET,LINDEN BOULEVARD,CHURCH AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,8/25/12 15:12,The Office of Veterinary Public Health Services has contacted the customer and provided status of the Service Request.  No further investigation is needed.,7/26/12 16:22,17 BROOKLYN,3048790031,BROOKLYN,1001672,176804,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65194567,-73.93721364,"(40.65194567364751, -73.9372136441688)"
23689188,7/26/12 9:34,8/10/12 11:04,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11206,41 WHIPPLE STREET,WHIPPLE STREET,THROOP AVENUE,BROADWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,8/25/12 9:34,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,8/10/12 11:04,01 BROOKLYN,3022730026,BROOKLYN,999544,194752,PHONE,Unspecified,BROOKLYN,,,,,,,,40.7012128,-73.94484192,"(40.701212803196846, -73.94484191586928)"
23691715,7/26/12 18:16,7/27/12 9:26,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,11204,,,,,18 AVENUE,69 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,8/25/12 18:16,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,7/27/12 9:26,11 BROOKLYN,,BROOKLYN,986330,164003,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61682654,-73.99250793,"(40.616826541139986, -73.99250792673767)"
23697469,7/27/12 20:33,9/6/12 11:04,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11215,251 20 STREET,20 STREET,5 AVENUE,6 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,8/26/12 20:33,"The Office of Veterinary Public Health Services tried to investigate the complaint twice but was not able to gain access.  In order to increase the likelihood of an inspection, please provide additional access information and submit a new Service Request.",9/6/12 11:04,07 BROOKLYN,3008850073,BROOKLYN,986347,180345,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66168183,-73.99244161,"(40.661681831603616, -73.9924416143961)"
23698848,7/27/12 9:07,8/10/12 11:13,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,11204,6903 18 AVENUE,18 AVENUE,BAY RIDGE AVENUE,70 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,8/26/12 9:07,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,8/10/12 11:13,11 BROOKLYN,3061610009,BROOKLYN,986306,163967,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61672773,-73.99259438,"(40.616727734203074, -73.99259438469899)"
23703472,7/29/12 22:28,10/15/12 16:14,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10455,674 EAST 149 STREET,EAST 149 STREET,CAULDWELL AVENUE,TRINITY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,8/28/12 22:28,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,10/15/12 15:09,01 BRONX,2025570083,BRONX,1009130,235650,PHONE,Unspecified,BRONX,,,,,,,,40.81344554,-73.91011851,"(40.81344553828488, -73.91011850960015)"
23720825,7/31/12 20:11,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,11361,38-33 209 STREET,209 STREET,38 AVENUE,39 AVENUE,,,ADDRESS,BAYSIDE,,N/A,Assigned,8/30/12 20:11,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",8/2/12 16:05,11 QUEENS,4062200004,QUEENS,1045889,217882,ONLINE,Unspecified,QUEENS,,,,,,,,40.7644973,-73.77748639,"(40.764497303815794, -73.7774863949478)"
23723984,8/1/12 6:03,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11216,347 HALSEY STREET,HALSEY STREET,THROOP AVENUE,MARCUS GARVEY BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Assigned,8/31/12 6:03,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",8/2/12 16:05,03 BROOKLYN,3018410053,BROOKLYN,1001178,188142,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68306691,-73.93896548,"(40.68306690918259, -73.93896547769589)"
23734357,8/2/12 10:15,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10312,111 HOLCOMB AVENUE,HOLCOMB AVENUE,WOODROW ROAD,ROSEDALE AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,9/1/12 10:15,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",8/2/12 16:06,03 STATEN ISLAND,5060140038,STATEN ISLAND,930701,139118,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.54836074,-74.19268379,"(40.54836073899618, -74.19268378875617)"
23746771,8/5/12 17:57,9/4/12 15:18,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Other,Pet Shop,10002,112 MADISON STREET,MADISON STREET,CATHERINE STREET,MARKET STREET,,,ADDRESS,NEW YORK,,N/A,Closed,9/5/12 11:58,The Department of Health and Mental Hygiene has investigated the Service Request. A Notice of Violation was issued and a reinspection is required.  The Agency will continue to monitor the situation.,9/4/12 15:18,03 MANHATTAN,1002760033,MANHATTAN,985616,198763,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71223516,-73.99507268,"(40.712235162353714, -73.99507268226533)"
23747474,8/5/12 17:51,8/6/12 11:55,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Other,Store,11355,,,,,FOWLER AVENUE,COLLEGE POINT BOULEVARD,INTERSECTION,FLUSHING,,N/A,Closed,9/4/12 17:51,The Office of Veterinary Public Health Services has contacted the customer and provided status of the Service Request.  No further investigation is needed.,8/6/12 11:55,07 QUEENS,,QUEENS,1030715,213274,PHONE,Unspecified,QUEENS,,,,,,,,40.75194232,-73.83229544,"(40.75194231831854, -73.83229544207578)"
23747524,8/5/12 19:06,8/6/12 12:12,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Other,Store,11355,131-62 AVERY AVENUE,AVERY AVENUE,131 STREET,BEND,,,ADDRESS,FLUSHING,,N/A,Closed,9/4/12 19:06,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,8/6/12 12:11,07 QUEENS,4050760067,QUEENS,1030464,213418,PHONE,Unspecified,QUEENS,,,,,,,,40.75233888,-73.83320038,"(40.75233887653958, -73.83320037605849)"
23767396,8/8/12 10:45,9/14/12 11:51,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,11235,2816 BRIGHAM STREET,BRIGHAM STREET,SHORE PARKWAY,EMMONS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,9/7/12 10:45,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,9/14/12 11:51,15 BROOKLYN,3088070052,BROOKLYN,1003080,152422,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58501929,-73.93220742,"(40.585019290513486, -73.93220742179753)"
23774870,8/9/12 11:53,10/25/12 11:02,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10032,,,,,WEST  172 STREET,AMSTERDAM AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,9/8/12 11:53,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,10/25/12 11:02,12 MANHATTAN,,MANHATTAN,1002196,246161,PHONE,Unspecified,MANHATTAN,,,,,,,,40.84231203,-73.93514015,"(40.842312030880514, -73.93514015201721)"
23781420,8/10/12 18:02,8/21/12 15:02,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,11694,1 BEACH 105 STREET,BEACH 105 STREET,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,,,ADDRESS,ROCKAWAY PARK,,N/A,Closed,9/9/12 18:02,The Office of Veterinary Public Health Services has contacted the customer and provided status of the Service Request.  No further investigation is needed.,8/21/12 15:02,14 QUEENS,4161770055,QUEENS,1032832,151068,PHONE,Unspecified,QUEENS,,,,,,,,40.58118971,-73.82510292,"(40.58118970690347, -73.82510291850193)"
23787155,8/11/12 7:20,8/21/12 15:38,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10455,674 EAST 149 STREET,EAST 149 STREET,CAULDWELL AVENUE,TRINITY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,9/10/12 7:20,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,8/21/12 15:38,01 BRONX,2025570083,BRONX,1009130,235650,PHONE,Unspecified,BRONX,,,,,,,,40.81344554,-73.91011851,"(40.81344553828488, -73.91011850960015)"
23804738,8/14/12 8:29,10/19/12 12:07,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10306,117 WOODCUTTERS LANE,WOODCUTTERS LANE,,,,,ADDRESS,STATEN ISLAND,,N/A,Closed,9/13/12 8:29,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,10/19/12 12:07,03 STATEN ISLAND,5046450240,STATEN ISLAND,945157,142330,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.55725255,-74.14068586,"(40.55725255362604, -74.14068585809031)"
23817815,8/16/12 17:38,11/13/12 11:07,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Iguana,Residence,11237,854 WYCKOFF AVENUE,WYCKOFF AVENUE,CORNELIA STREET,JEFFERSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,9/15/12 17:38,"The Office of Veterinary Public Health Services tried to investigate the complaint twice but was not able to gain access.  In order to increase the likelihood of an inspection, please provide additional access information and submit a new Service Request.",11/13/12 11:07,04 BROOKLYN,3033860050,BROOKLYN,1009786,193499,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69774998,-73.90790873,"(40.69774998410444, -73.90790873252406)"
